state,county,agency,facility_name,source,facility_source_type,facility_operator_name,facility_source_state_fips,facility_source_county_fips,facility_status,doc_match_tier,doc_research_reason,facility_address,facility_city,facility_county,facility_latitude,facility_longitude
Mississippi,Hinds County,Mississippi Department of Corrections,Hancock County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,8450 Highway 90,Bay Saint Louis,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,HANCOCK COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17531 STATE HIGHWAY 603,KILN,Hancock,30.4241849,-89.4354042
Mississippi,Hinds County,Mississippi Department of Corrections,HARRISON COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28047,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,10451 LARKIN SMITH DR,GULFORT,Harrison,30.439243003977513,-89.05469434275997
Mississippi,Hinds County,Mississippi Department of Corrections,HARRISON COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28047,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,765 MCELROY STREET,BILOXI,Harrison,30.39810662819604,-88.88783306578429
Mississippi,Hinds County,Mississippi Department of Corrections,HARRISON COUNTY SHERIFF'S OFFICE,hifld,SHERIFF'S OFFICE,NA,28,28047,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1801 23RD AVE,GULFPORT,Harrison,30.372252536,-89.090742929
Mississippi,Hinds County,Mississippi Department of Corrections,HENLEY YOUNG JUVENILE JUSTICE CENTER,hifld_prisons,COUNTY,NA,28,28049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,940 EAST MCDOWELL ROAD,JACKSON,Hinds,32.26991360331021,-90.19825771549552
Mississippi,Hinds County,Mississippi Department of Corrections,"Hinds County Detention Center, Jail, and Penal Farm",jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1450 County Farm Road,Raymond,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,HINDS COUNTY JACKSON DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,407 E PASCAGOULA ST,JACKSON,Hinds,32.296681013745314,-90.18284271155476
Mississippi,Hinds County,Mississippi Department of Corrections,HINDS COUNTY RAYMOND DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1450 COUNTY FARM RD,RAYMOND,Hinds,32.24688147531491,-90.40086407228176
Mississippi,Hinds County,Mississippi Department of Corrections,HINDS COUNTY SHERIFFS - BYRAM SUBSTATION,hifld,SHERIFF'S OFFICE,NA,28,28049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"5791 TERRY ROAD, SUITE 201",BYRAM,Hinds,32.188052,-90.2602663
Mississippi,Hinds County,Mississippi Department of Corrections,HINDS COUNTY SHERIFFS DEPARTMENT - RAYMOND PATROL DIVISION,hifld,SHERIFF'S OFFICE,NA,28,28049,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,126 WEST COURT STREET,RAYMOND,Hinds,32.2607941,-90.4227454
Mississippi,Hinds County,Mississippi Department of Corrections,Hollandale City Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,200 East Avenue,Hollandale,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,HOLMES-HUMPHREYS COUNTY REGIONAL CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,28,28051,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,23234 HWY 12 E,LEXINGTON,Holmes,33.10591844052193,-90.02500711541846
Mississippi,Hinds County,Mississippi Department of Corrections,HOLMES COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28051,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,23240 STATE HIGHWAY 12 EAST,LEXINGTON,Holmes,33.106288,-90.0243811
Mississippi,Hinds County,Mississippi Department of Corrections,HUMPHREYS COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28053,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,107 SOUTH HAYDEN STREET,BELZONI,Humphreys,33.17457553037738,-90.48860827624513
Mississippi,Hinds County,Mississippi Department of Corrections,HUMPHREYS COUNTY SHERIFFS DEPARTMENT / HUMPHREYS COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28053,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,106 CASTLEMAN STREET,BELZONI,Humphreys,33.1750978,-90.4882346
Mississippi,Hinds County,Mississippi Department of Corrections,Issaquena County Jail and Correctional Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,22746 Highway 1,Mayersville,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,ISSAQUENA COUNTY REGIONAL CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,28,28055,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,22746 MS HWY 1,MAYERSVILLE,Issaquena,32.90018138691219,-91.04858066428295
Mississippi,Hinds County,Mississippi Department of Corrections,ISSAQUENA COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28055,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,129 COURT STREET,MAYERSVILLE,Issaquena,32.9025877,-91.0525987
Mississippi,Hinds County,Mississippi Department of Corrections,ITAWAMBA COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28057,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,102 JOE STAUB RD,FULTON,Itawamba,34.25711464233573,-88.41949060313476
Mississippi,Hinds County,Mississippi Department of Corrections,ITAWAMBA COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28057,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,304 WEST WIYGUL STREET,FULTON,Itawamba,34.273174724,-88.409751745
Mississippi,Hinds County,Mississippi Department of Corrections,JACKSON COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28059,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,65 BRUCE EVANS DR.,PASCAGOULA,Jackson,30.373041059642105,-88.54668892081267
Mississippi,Hinds County,Mississippi Department of Corrections,JACKSON COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28059,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"3104 MAGNOLIA STREET, PO BOX 998",PASCAGOULA,Jackson,30.3656729,-88.5589154
Mississippi,Hinds County,Mississippi Department of Corrections,JACKSON COUNTY SHERIFFS DEPARTMENT - SUBSTATION,hifld,SHERIFF'S OFFICE,NA,28,28059,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"6904 NORTH WASHINGTON AVENUE, PUBLIC SERVICE COMPLEX",OCEAN SPRINGS,Jackson,30.442731916,-88.837447547
Mississippi,Hinds County,Mississippi Department of Corrections,JACKSON COUNTY YOUTH DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28059,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,4903 TELEPHONE RD,PASCAGOULA,Jackson,30.381850494794968,-88.53756891703974
Mississippi,Hinds County,Mississippi Department of Corrections,Jasper County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,29 West 8th Avenue,Bay Springs,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,JASPER COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,28,28061,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,29 WEST 8TH AVENUE,BAY SPRINGS,Jasper,31.97392224258733,-89.2905071212623
Mississippi,Hinds County,Mississippi Department of Corrections,JASPER COUNTY SHERIFFS OFFICE / JASPER COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28061,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,29 WEST 8TH AVENUE,BAY SPRINGS,Jasper,31.974298238,-89.290575425
Mississippi,Hinds County,Mississippi Department of Corrections,JEFFERSON DAVIS COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28065,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2330 COLUMBIA AVENUE,PRENTISS,Jefferson Davis,31.600716653048874,-89.86552039642899
Mississippi,Hinds County,Mississippi Department of Corrections,JEFFERSON DAVIS COUNTY SHERIFFS DEPARTMENT / JEFFERSON DAVIS COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28065,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2330 COLUMBIA AVENUE,PRENTISS,Jefferson Davis,31.6007359,-89.8654139
Mississippi,Hinds County,Mississippi Department of Corrections,Jefferson-Franklin County/ Correctional Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,279 Highway 33,Fayette,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,JEFFERSON-FRANKLIN COUNTY REGIONAL CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,28,28063,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,279 HWY 33,FAYETTE,Jefferson,31.700705652542133,-91.074792962549
Mississippi,Hinds County,Mississippi Department of Corrections,Jefferson County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,255 Highway 33,Fayette,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,JEFFERSON COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28063,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,255 STATE HIGHWAY 33,FAYETTE,Jefferson,31.7014838,-91.0748284
Mississippi,Hinds County,Mississippi Department of Corrections,JONES COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28067,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5178 STATE HWY 11 N,ELLISVILLE,Jones,31.628987463178344,-89.18214318647942
Mississippi,Hinds County,Mississippi Department of Corrections,JONES COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28067,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5178 STATE HWY 11 N,ELLISVILLE,Jones,31.628049178386338,-89.18231152734829
Mississippi,Hinds County,Mississippi Department of Corrections,JONES COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28067,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,419 YATES AVENUE,LAUREL,Jones,31.6942678,-89.1307293
Mississippi,Hinds County,Mississippi Department of Corrections,KEMPER-NESHOBA COUNTY REGIONAL CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,28,28069,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,374 STENNIS INDUSTRIAL PARK RD,DEKALB,Kemper,32.77048180368207,-88.68436063330729
Mississippi,Hinds County,Mississippi Department of Corrections,KEMPER COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28069,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,14489 STATE HIGHWAY 16 WEST,DE KALB,Kemper,32.7773314,-88.6775979
Mississippi,Hinds County,Mississippi Department of Corrections,LAFAYETTE COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28071,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,711 JACKSON AVENUE,OXFORD,Lafayette,34.367976760147016,-89.52233677820347
Mississippi,Hinds County,Mississippi Department of Corrections,LAFAYETTE COUNTY SHERIFFS DEPARTMENT / LAFAYETTE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28071,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,711 JACKSON AVENUE,OXFORD,Lafayette,34.3678967,-89.5222781
Mississippi,Hinds County,Mississippi Department of Corrections,LAMAR COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28073,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,205 MAIN STREET,PURVIS,Lamar,31.144464045526945,-89.41346211476392
Mississippi,Hinds County,Mississippi Department of Corrections,LAMAR COUNTY SHERIFFS DEPARTMENT / LAMAR COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28073,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"205 MAIN STREET, SUITE B",PURVIS,Lamar,31.1444292,-89.4134228
Mississippi,Hinds County,Mississippi Department of Corrections,LAUDERDALE COUNTY DETENTION FACILITY,hifld_prisons,COUNTY,NA,28,28075,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2001 5TH ST,MERIDIAN,Lauderdale,32.36488121870585,-88.6976690870647
Mississippi,Hinds County,Mississippi Department of Corrections,LAUDERDALE COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28075,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5400 20TH ST EXTENSION,MERIDIAN,Lauderdale,32.37766692997198,-88.73268944755533
Mississippi,Hinds County,Mississippi Department of Corrections,LAWRENCE COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28077,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1565 FE SELLERS HIGHWAY,MONTICELLO,Lawrence,31.53626887588305,-90.1073709029066
Mississippi,Hinds County,Mississippi Department of Corrections,LAWRENCE COUNTY SHERIFFS OFFICE / LAWRENCE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28077,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1565 FE SELLERS HIGHWAY,MONTICELLO,Lawrence,31.536331274,-90.107519416
Mississippi,Hinds County,Mississippi Department of Corrections,Leake County Correctional Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,399 C.O. Brooks Street,Carthage,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,LEAKE COUNTY REGIONAL CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,28,28079,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,399 C O BROOKS ST,CARTHAGE,Leake,32.73333399249006,-89.52348485829613
Mississippi,Hinds County,Mississippi Department of Corrections,LEAKE COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,28,28079,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,316 C O BROOKS STREET,CARTHAGE,Leake,32.7342891,-89.5230954
Mississippi,Hinds County,Mississippi Department of Corrections,Lee County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,510 North Commerce Street,Tupelo,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,LEE COUNTY SHERIFFS DEPARTMENT / LEE COUNTY - TUPELO ADULT JAIL,hifld,SHERIFF'S OFFICE,NA,28,28081,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,510 NORTH COMMERCE STREET,TUPELO,Lee,34.2641235,-88.6989178
Mississippi,Hinds County,Mississippi Department of Corrections,LEE COUNTY - TUPELO ADULT JAIL,hifld_prisons,COUNTY,NA,28,28081,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,510 N COMMERCE ST,TUPELO,Lee,34.26406873032555,-88.69885774876197
Mississippi,Hinds County,Mississippi Department of Corrections,LEE COUNTY-TUPELO JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28081,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,510 N COMMERCE ST,TUPELO,Lee,34.26335179728738,-88.69932154675529
Mississippi,Hinds County,Mississippi Department of Corrections,Lee County Work Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,301 North Front Street,Tupelo,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,LEFLORE COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28083,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3600 COUNTY RD,SIDON,Leflore,33.48034957396236,-90.21013685409042
Mississippi,Hinds County,Mississippi Department of Corrections,LEFLORE COUNTY JUVENILE DETENTION,hifld_prisons,COUNTY,NA,28,28083,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,307 WEST MARKET STREET,GREENWOOD,Leflore,33.51981342631395,-90.18438665378461
Mississippi,Hinds County,Mississippi Department of Corrections,LEFLORE COUNTY SHERIFFS DEPARTMENT / LEFLORE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28083,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3600 COUNTY ROAD 540,GREENWOOD,Leflore,33.480379013,-90.210120515
Mississippi,Hinds County,Mississippi Department of Corrections,LINCOLN COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28085,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,215 JUSTICE STREET,BROOKHAVEN,Lincoln,31.57630616510149,-90.44097074682995
Mississippi,Hinds County,Mississippi Department of Corrections,LINCOLN COUNTY SHERIFF'S DEPARTMENT / LINCOLN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28085,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,215 JUSTICE STREET,BROOKHAVEN,Lincoln,31.5763887,-90.4412395
Mississippi,Hinds County,Mississippi Department of Corrections,LOWNDES COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28087,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,527 MARTIN LUTHER KING JUNIOR DRIVE,COLUMBUS,Lowndes,33.49386526794556,-88.40165138792727
Mississippi,Hinds County,Mississippi Department of Corrections,Lowndes County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,527 Martin Luther King Jr. Drive South,Columbus,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,LOWNDES COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28087,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1602 COLLEGE STREET,COLUMBUS,Lowndes,33.495705394366645,-88.41376120064388
Mississippi,Hinds County,Mississippi Department of Corrections,LOWNDES COUNTY SHERIFFS DEPARTMENT / LOWNDES COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,28,28087,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,527 MARTIN LUTHER KING JUNIOR DRIVE SOUTH,COLUMBUS,Lowndes,33.4934659,-88.4015778
Mississippi,Hinds County,Mississippi Department of Corrections,MADISON COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,28,28089,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2935 US HWY 51,CANTON,Madison,32.58712169913915,-90.04567426417559
Mississippi,Hinds County,Mississippi Department of Corrections,"Madison County Jail, MS",facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2935 Highway 51,Canton,Madison,32.59324217,-90.0397719
Mississippi,Hinds County,Mississippi Department of Corrections,Marion County Regional Correctional Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,503 South Main Street,Columbia,NA,NA,NA
Mississippi,Hinds County,Mississippi Department of Corrections,MARION COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,28,28091,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,219 BROAD STREET,COLUMBIA,Marion,31.2510472,-89.8363297
Mississippi,Hinds County,Mississippi Department of Corrections,MARION-WALTHALL COUNTY REGIONAL CORRECTIONAL FACILITY,hifld_prisons,COUNTY,NA,28,28091,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,503 S MAIN ST,COLUMBIA,Marion,31.249489050296894,-89.83684979141583
Mississippi,Hinds County,Mississippi Department of Corrections,MARSHALL COUNTY JAIL,hifld_prisons,COUNTY,NA,28,28093,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,819 WEST STREET,HOLLY SPRINGS,Marshall,34.793380400648495,-89.43896145060083
